"date","time","open","high","low","close","volume","OI"
05/11/1999,16:00,1340.30,1360.01,1340.30,1355.61,838523,0
05/12/1999,16:00,1355.61,1366.95,1333.67,1364.00,833038,0
05/13/1999,16:00,1364.00,1375.98,1364.00,1367.56,796565,0
05/14/1999,16:00,1367.56,1367.56,1332.71,1337.80,726637,0
05/17/1999,16:00,1337.80,1339.95,1321.18,1339.31,679180,0
05/18/1999,16:00,1339.49,1345.46,1323.37,1333.32,752895,0
05/19/1999,16:00,1333.32,1344.23,1328.27,1344.23,800936,0
05/20/1999,16:00,1344.23,1350.50,1338.83,1338.83,752049,0
05/21/1999,16:00,1338.83,1340.90,1326.24,1330.29,691284,0
05/24/1999,16:00,1330.29,1332.96,1303.46,1306.65,754424,0
05/25/1999,16:00,1306.65,1317.48,1284.38,1284.38,826312,0
05/26/1999,16:00,1284.40,1304.83,1278.53,1304.76,885977,0
05/27/1999,16:00,1304.76,1304.76,1277.31,1281.41,829226,0
05/28/1999,16:00,1281.40,1303.94,1281.40,1301.82,656837,0
06/01/1999,16:00,1301.84,1301.84,1281.49,1294.26,698257,0
06/02/1999,16:00,1294.26,1297.07,1277.51,1294.81,730021,0
06/03/1999,16:00,1294.81,1304.12,1294.23,1299.59,732830,0
06/04/1999,16:00,1299.54,1327.75,1299.54,1327.75,694327,0
06/07/1999,16:00,1327.75,1336.43,1325.89,1334.52,664183,0
06/08/1999,16:00,1334.52,1334.52,1312.93,1317.33,685793,0
06/09/1999,16:00,1317.33,1325.95,1314.97,1318.65,661831,0
06/10/1999,16:00,1318.64,1318.64,1293.08,1302.82,714989,0
06/11/1999,16:00,1302.82,1311.87,1287.92,1293.67,698035,0
06/14/1999,16:00,1293.64,1301.93,1292.20,1294.00,667860,0
06/15/1999,16:00,1294.00,1310.75,1294.00,1301.16,695285,0
06/16/1999,16:00,1301.16,1332.83,1301.16,1330.41,806239,0
06/17/1999,16:00,1330.41,1343.54,1322.78,1339.91,697772,0
06/18/1999,16:00,1339.90,1344.53,1333.48,1342.84,910326,0
06/21/1999,16:00,1342.84,1349.11,1337.68,1349.00,684390,0
06/22/1999,16:00,1349.00,1351.12,1335.58,1335.88,710372,0
06/23/1999,16:00,1335.87,1335.87,1324.32,1333.06,731694,0
06/24/1999,16:00,1333.06,1333.06,1308.50,1315.78,696032,0
06/25/1999,16:00,1315.78,1329.07,1312.64,1315.31,623207,0
06/28/1999,16:00,1315.31,1338.43,1315.31,1331.35,652766,0
06/29/1999,16:00,1331.35,1351.51,1328.40,1351.45,820040,0
06/30/1999,16:00,1351.45,1372.93,1338.80,1372.86,1150172,0
07/01/1999,16:00,1372.66,1382.80,1360.76,1380.96,1006300,0
07/02/1999,16:00,1380.96,1391.22,1379.50,1391.22,613570,0
07/06/1999,16:00,1391.22,1405.32,1387.14,1388.12,722900,0
07/07/1999,16:00,1388.12,1395.86,1384.99,1395.86,791200,0
07/08/1999,16:00,1395.86,1403.13,1386.67,1394.49,830600,0
07/09/1999,16:00,1394.42,1403.28,1394.42,1403.28,702161,0
07/12/1999,16:00,1403.28,1407.04,1394.70,1399.10,665066,0
07/13/1999,16:00,1399.10,1399.10,1386.84,1393.56,734724,0
07/14/1999,16:00,1393.56,1400.10,1386.54,1398.17,749620,0
07/15/1999,16:00,1398.17,1409.72,1398.17,1409.62,800394,0
07/16/1999,16:00,1409.62,1418.82,1406.99,1418.78,713846,0
07/19/1999,16:00,1418.78,1420.14,1404.60,1407.65,634661,0
07/20/1999,16:00,1407.39,1407.39,1375.18,1377.10,755533,0
07/21/1999,16:00,1377.10,1386.59,1372.64,1379.28,779621,0
07/22/1999,16:00,1379.29,1379.29,1354.02,1360.97,765268,0
07/23/1999,16:00,1360.97,1367.48,1349.91,1356.94,629950,0
07/26/1999,16:00,1356.94,1358.57,1346.11,1347.76,616202,0
07/27/1999,16:00,1349.24,1368.77,1349.24,1362.86,711820,0
07/28/1999,16:00,1362.84,1370.53,1355.54,1365.40,687402,0
07/29/1999,16:00,1362.41,1362.41,1332.82,1341.03,762632,0
07/30/1999,16:00,1341.03,1350.92,1328.49,1328.72,697461,0
08/02/1999,16:00,1328.72,1344.73,1325.18,1328.05,617445,0
08/03/1999,16:00,1328.05,1336.06,1314.94,1322.18,743919,0
08/04/1999,16:00,1322.18,1330.09,1304.54,1305.33,18030,0
08/05/1999,16:00,1305.33,1313.71,1287.30,1313.71,861842,0
08/06/1999,16:00,1313.71,1316.75,1293.18,1300.29,700408,0
08/09/1999,16:00,1300.29,1306.71,1295.93,1297.80,682332,0
08/10/1999,16:00,1297.80,1298.78,1267.73,1281.43,837082,0
08/11/1999,16:00,1281.43,1301.93,1281.43,1301.93,606033,0
08/12/1999,16:00,1301.93,1313.61,1298.15,1298.16,748024,0
08/13/1999,16:00,1298.16,1327.70,1298.16,1327.68,695139,0
08/16/1999,16:00,1327.68,1331.10,1320.79,1330.77,581105,0
08/17/1999,16:00,1330.77,1344.16,1328.76,1344.16,695278,0
08/18/1999,16:00,1344.16,1344.16,1332.07,1332.84,683360,0
08/19/1999,16:00,1332.84,1332.84,1315.37,1323.59,678489,0
08/20/1999,16:00,1323.59,1336.61,1323.59,1336.61,662637,0
08/23/1999,16:00,1336.61,1360.24,1336.61,1360.22,680820,0
08/24/1999,16:00,1360.22,1373.32,1353.74,1363.50,724863,0
08/25/1999,16:00,1363.50,1382.75,1359.18,1381.79,847442,0
08/26/1999,16:00,1381.79,1381.79,1361.62,1362.01,708250,0
08/27/1999,16:00,1362.01,1365.63,1347.35,1348.27,556570,0
08/30/1999,16:00,1348.27,1350.58,1322.77,1324.02,594591,0
08/31/1999,16:00,1324.02,1333.28,1306.91,1320.41,845963,0
09/01/1999,16:00,1320.41,1331.18,1320.31,1331.07,701094,0
09/02/1999,16:00,1331.07,1331.07,1304.80,1319.11,690168,0
09/03/1999,16:00,1319.11,1357.75,1319.11,1357.24,663320,0
09/07/1999,16:00,1357.24,1361.39,1349.59,1350.45,718871,0
09/08/1999,16:00,1350.45,1355.20,1337.36,1344.15,790225,0
09/09/1999,16:00,1344.15,1347.66,1333.91,1347.66,775826,0
09/10/1999,16:00,1347.66,1357.62,1346.20,1351.66,809108,0
09/13/1999,16:00,1351.66,1351.66,1341.70,1344.13,657802,0
09/14/1999,16:00,1344.13,1344.13,1330.60,1336.29,684254,0
09/15/1999,16:00,1336.29,1344.79,1317.97,1317.97,788136,0
09/16/1999,16:00,1317.97,1322.51,1299.95,1318.48,730192,0
09/17/1999,16:00,1318.48,1337.54,1318.48,1335.42,851548,0
09/20/1999,16:00,1335.42,1338.55,1330.62,1335.53,571172,0
09/21/1999,16:00,1335.52,1335.52,1302.06,1307.58,792621,0
09/22/1999,16:00,1307.58,1316.20,1297.81,1310.51,815404,0
09/23/1999,16:00,1310.51,1315.31,1277.30,1280.77,882357,0
09/24/1999,16:00,1280.41,1281.21,1263.79,1277.36,972829,0
09/27/1999,16:00,1277.36,1295.07,1277.36,1283.31,784087,0
09/28/1999,16:00,1283.31,1285.39,1256.29,1282.20,884353,0
09/29/1999,16:00,1282.20,1289.16,1268.16,1268.37,491932,0
09/30/1999,16:00,1268.37,1291.32,1268.37,1282.71,769350,0
10/01/1999,16:00,1282.71,1283.19,1265.86,1282.81,900930,0
10/04/1999,16:00,1282.81,1304.60,1282.81,1304.60,803370,0
10/05/1999,16:00,1304.60,1316.43,1286.44,1301.35,962690,0
10/06/1999,16:00,1301.35,1325.46,1301.35,1325.40,896970,0
10/07/1999,16:00,1325.40,1328.03,1314.13,1317.64,809370,0
10/08/1999,16:00,1317.64,1336.17,1311.72,1336.02,898130,0
10/11/1999,16:00,1336.02,1339.15,1324.40,1335.21,660100,0
10/12/1999,16:00,1335.21,1335.21,1311.81,1313.04,765576,0
10/13/1999,16:00,1313.04,1313.04,1283.15,1285.55,816599,0
10/14/1999,16:00,1285.55,1289.59,1271.49,1283.42,873734,0
10/15/1999,16:00,1283.42,1283.42,1245.39,1247.41,910318,0
10/18/1999,16:00,1247.41,1254.13,1233.66,1254.13,801403,0
10/19/1999,16:00,1254.13,1279.30,1254.13,1261.32,902947,0
10/20/1999,16:00,1261.32,1289.44,1261.32,1289.43,919518,0
10/21/1999,16:00,1289.43,1289.43,1265.61,1283.61,986207,0
10/22/1999,16:00,1283.61,1308.89,1283.61,1301.65,956042,0
10/25/1999,16:00,1301.65,1301.65,1286.08,1293.63,767970,0
10/26/1999,16:00,1293.63,1303.44,1281.86,1281.91,872370,0
10/27/1999,16:00,1281.91,1299.39,1280.48,1296.71,905180,0
10/28/1999,16:00,1296.71,1342.47,1296.71,1342.44,1122477,0
10/29/1999,16:00,1342.44,1373.22,1342.44,1362.93,1089275,0
11/01/1999,16:00,1362.93,1367.37,1354.12,1354.12,837335,0
11/02/1999,16:00,1354.12,1369.44,1346.49,1347.74,902644,0
11/03/1999,16:00,1347.74,1360.44,1347.74,1354.93,905444,0
11/04/1999,16:00,1354.93,1369.35,1354.93,1362.64,976258,0
11/05/1999,16:00,1363.55,1387.30,1363.55,1370.23,1007340,0
11/08/1999,16:00,1370.23,1380.78,1363.73,1377.01,801199,0
11/09/1999,16:00,1377.01,1377.01,1361.45,1365.28,850950,0
11/10/1999,16:00,1365.28,1379.26,1360.19,1373.46,985063,0
11/11/1999,16:00,1373.46,1382.12,1372.20,1381.46,882979,0
11/12/1999,16:00,1381.46,1396.07,1367.97,1396.06,897265,0
11/15/1999,16:00,1396.06,1398.59,1392.17,1394.39,794230,0
11/16/1999,16:00,1394.39,1420.36,1394.39,1420.03,937707,0
11/17/1999,16:00,1420.07,1423.55,1410.69,1410.71,941683,0
11/18/1999,16:00,1410.71,1425.27,1410.71,1424.94,1006921,0
11/19/1999,16:00,1424.94,1424.94,1417.61,1422.00,877954,0
11/22/1999,16:00,1422.00,1425.15,1412.30,1420.94,864085,0
11/23/1999,16:00,1420.94,1424.10,1402.20,1404.64,910225,0
11/24/1999,16:00,1404.64,1419.71,1399.17,1417.08,735298,0
11/26/1999,16:00,1417.08,1425.24,1416.14,1416.62,96833,0
11/29/1999,16:00,1416.62,1416.62,1404.15,1407.83,866323,0
11/30/1999,16:00,1407.83,1410.59,1386.95,1389.07,915945,0
12/01/1999,16:00,1388.91,1400.12,1387.38,1397.72,878366,0
12/02/1999,16:00,1397.72,1409.04,1397.72,1409.04,894120,0
12/03/1999,16:00,1409.04,1447.42,1409.04,1433.30,992176,0
12/06/1999,16:00,1433.30,1434.15,1418.25,1423.34,912278,0
12/07/1999,16:00,1423.33,1426.81,1409.17,1409.17,1050046,0
12/08/1999,16:00,1409.17,1415.66,1403.88,1403.88,946954,0
12/09/1999,16:00,1403.88,1418.46,1391.50,1408.11,1103069,0
12/10/1999,16:00,1408.11,1421.58,1405.65,1417.04,981700,0
12/13/1999,16:00,1417.04,1421.58,1411.05,1415.22,975406,0
12/14/1999,16:00,1415.22,1418.30,1401.59,1403.17,1022417,0
12/15/1999,16:00,1403.17,1417.34,1395.93,1413.33,1027462,0
12/16/1999,16:00,1413.32,1422.94,1408.35,1418.78,1072110,0
12/17/1999,16:00,1418.78,1431.77,1418.78,1421.05,1349588,0
12/20/1999,16:00,1421.03,1429.12,1411.10,1418.09,901702,0
12/21/1999,16:00,1418.09,1436.47,1414.80,1433.43,963452,0
12/22/1999,16:00,1433.43,1440.02,1429.05,1435.99,846021,0
12/23/1999,16:00,1436.13,1461.44,1436.13,1458.34,731966,0
12/27/1999,16:00,1458.34,1463.19,1450.83,1457.09,722476,0
12/28/1999,16:00,1457.09,1462.68,1452.78,1457.66,660479,0
12/29/1999,16:00,1457.66,1467.47,1457.66,1463.46,568558,0
12/30/1999,16:00,1463.46,1473.10,1462.60,1464.47,560382,0
12/31/1999,16:00,1464.47,1472.42,1458.19,1469.25,377449,0
01/03/2000,16:00,1469.25,1478.00,1438.36,1455.22,916460,0
01/04/2000,16:00,1455.22,1455.22,1397.43,1399.42,988960,0
01/05/2000,16:00,1399.42,1413.27,1377.68,1402.11,1070989,0
01/06/2000,16:00,1402.11,1411.90,1392.02,1403.45,1079723,0
01/07/2000,16:00,1403.45,1441.47,1400.73,1441.47,1216856,0
01/10/2000,16:00,1441.47,1464.36,1441.47,1457.60,1037994,0
01/11/2000,16:00,1457.60,1458.66,1434.42,1438.56,998700,0
01/12/2000,16:00,1438.56,1442.60,1427.08,1432.25,972856,0
01/13/2000,16:00,1432.25,1454.20,1432.25,1449.68,1027670,0
01/14/2000,16:00,1449.68,1473.00,1449.68,1465.15,1075033,0
01/18/2000,16:00,1465.15,1465.15,1451.30,1455.14,1018387,0
01/19/2000,16:00,1455.14,1461.39,1448.68,1455.90,1062500,0
01/20/2000,16:00,1455.90,1465.71,1438.54,1445.57,1100322,0
01/21/2000,16:00,1445.57,1453.18,1439.60,1441.36,1207805,0
01/24/2000,16:00,1441.36,1454.09,1395.42,1401.91,1108846,0
01/25/2000,16:00,1401.53,1414.26,1388.49,1410.03,1061674,0
01/26/2000,16:00,1410.03,1412.73,1400.16,1404.09,1114242,0
01/27/2000,16:00,1404.09,1418.86,1370.99,1398.56,1117242,0
01/28/2000,16:00,1398.56,1398.56,1356.20,1360.16,1283255,0
01/31/2000,16:00,1360.16,1394.50,1350.05,1394.46,967838,0
02/01/2000,16:00,1394.46,1412.49,1387.91,1409.28,977250,0
02/02/2000,16:00,1409.28,1420.61,1403.49,1409.12,1031896,0
02/03/2000,16:00,1409.12,1425.78,1398.52,1424.97,1110899,0
02/04/2000,16:00,1424.97,1434.30,1404.47,1424.37,1035828,0
02/07/2000,16:00,1422.17,1424.55,1413.33,1423.00,916883,0
02/08/2000,16:00,1439.86,1441.83,1434.70,1441.75,1048119,0
02/09/2000,16:00,1437.81,1439.55,1411.65,1411.71,1043664,0
02/10/2000,16:00,1411.70,1422.08,1406.43,1416.83,1047956,0
02/11/2000,16:00,1416.83,1416.83,1378.89,1387.12,1023301,0
02/14/2000,16:00,1383.07,1394.03,1380.53,1389.94,925863,0
02/15/2000,16:00,1389.94,1407.72,1376.25,1402.05,1083390,0
02/16/2000,16:00,1400.39,1400.77,1385.58,1387.67,1014411,0
02/17/2000,16:00,1391.18,1396.78,1380.07,1388.25,1032985,0
02/18/2000,16:00,1373.09,1376.59,1345.32,1346.09,1031440,0
02/22/2000,16:00,1338.70,1358.11,1331.88,1352.17,979790,0
02/23/2000,16:00,1352.17,1370.11,1342.44,1360.69,977459,0
02/24/2000,16:00,1360.69,1360.69,1329.88,1353.43,1159523,0
02/25/2000,16:00,1357.47,1357.94,1329.15,1333.36,1057141,0
02/28/2000,16:00,1333.49,1360.82,1328.88,1348.05,1024717,0
02/29/2000,16:00,1357.56,1369.63,1356.05,1366.42,1181488,0
03/01/2000,16:00,1376.30,1383.46,1369.05,1379.19,1267720,0
03/02/2000,16:00,1380.23,1386.56,1370.35,1381.76,1186353,0
03/03/2000,16:00,1381.76,1410.88,1381.76,1409.17,1150679,0
03/06/2000,16:00,1409.40,1409.74,1384.75,1391.28,1023603,0
03/07/2000,16:00,1391.28,1399.21,1349.99,1355.62,1302975,0
03/08/2000,16:00,1359.92,1373.79,1346.62,1366.72,1189145,0
03/09/2000,16:00,1366.70,1401.82,1357.59,1401.76,1122067,0
03/10/2000,16:00,1401.69,1413.46,1392.07,1395.07,1136472,0
03/13/2000,16:00,1395.07,1398.39,1364.84,1383.62,991468,0
03/14/2000,16:00,1383.62,1395.38,1359.16,1359.16,1086137,0
03/15/2000,16:00,1359.15,1397.99,1356.99,1392.16,1299535,0
03/16/2000,16:00,1392.15,1458.47,1392.15,1458.47,1481715,0
03/17/2000,16:00,1458.47,1477.33,1453.27,1464.47,1296767,0
03/20/2000,16:00,1464.47,1470.30,1448.43,1456.69,916160,0
03/21/2000,16:00,1456.63,1493.92,1446.06,1493.82,1053317,0
03/22/2000,16:00,1493.87,1505.08,1487.33,1500.62,1074152,0
03/23/2000,16:00,1501.03,1532.50,1492.39,1527.35,1064753,0
03/24/2000,16:00,1527.35,1552.87,1516.83,1527.57,1030830,0
03/27/2000,16:00,1528.70,1534.63,1518.46,1523.81,1027937,0
03/28/2000,16:00,1521.06,1527.36,1507.09,1507.78,950654,0
03/29/2000,16:00,1507.73,1521.45,1497.45,1508.52,1037618,0
03/30/2000,16:00,1508.52,1517.38,1474.63,1487.95,1173607,0
03/31/2000,16:00,1494.06,1519.81,1484.38,1498.58,1200117,0
04/03/2000,16:00,1498.58,1507.19,1486.96,1505.97,1021895,0
04/04/2000,16:00,1505.98,1526.45,1416.41,1494.72,1513017,0
04/05/2000,16:00,1494.73,1506.55,1478.05,1503.49,1118171,0
04/06/2000,16:00,1487.37,1511.76,1487.37,1501.31,1002096,0
04/07/2000,16:00,1503.84,1518.68,1503.05,1516.35,891842,0
04/10/2000,16:00,1516.85,1527.19,1503.35,1504.46,854654,0
04/11/2000,16:00,1504.46,1512.80,1486.84,1500.58,937704,0
04/12/2000,16:00,1500.59,1509.10,1466.15,1467.19,1149314,0
04/13/2000,16:00,1471.67,1477.52,1439.34,1440.51,1906015,0
04/14/2000,16:00,1440.51,1440.51,1339.40,1356.02,1261244,0
04/17/2000,16:00,1356.56,1401.53,1346.50,1401.53,1199932,0
04/18/2000,16:00,1402.48,1441.57,1397.81,1441.57,1089803,0
04/19/2000,16:00,1442.16,1447.69,1424.26,1427.47,998664,0
04/20/2000,16:00,1427.47,1435.49,1422.08,1434.54,889881,0
04/24/2000,16:00,1434.54,1434.54,1407.13,1429.91,870312,0
04/25/2000,16:00,1438.42,1477.67,1438.42,1477.54,1040415,0
04/26/2000,16:00,1477.44,1482.94,1456.98,1460.99,979608,0
04/27/2000,16:00,1460.99,1469.21,1434.81,1464.92,1099723,0
04/28/2000,16:00,1468.01,1473.62,1448.15,1452.43,972333,0
05/01/2000,16:00,1452.43,1481.51,1452.43,1468.25,947375,0
05/02/2000,16:00,1468.25,1468.25,1445.22,1446.28,999664,0
05/03/2000,16:00,1444.21,1444.21,1398.36,1415.10,989301,0
05/04/2000,16:00,1415.10,1420.99,1404.94,1409.47,914267,0
05/05/2000,16:00,1408.32,1436.03,1405.08,1432.63,799185,0
05/08/2000,16:00,1426.48,1430.55,1417.05,1424.17,782768,0
05/09/2000,16:00,1424.17,1430.28,1401.85,1412.13,892952,0
05/10/2000,16:00,1410.53,1410.53,1375.14,1383.08,975995,0
05/11/2000,16:00,1386.88,1410.26,1386.88,1407.81,952828,0
05/12/2000,16:00,1408.29,1430.13,1408.29,1420.96,859041,0
05/15/2000,16:00,1420.96,1452.39,1416.54,1452.36,849672,0
05/16/2000,16:00,1456.11,1470.40,1450.76,1466.04,948476,0
05/17/2000,16:00,1461.04,1461.04,1441.67,1447.79,815122,0
05/18/2000,16:00,1447.80,1458.04,1436.59,1437.21,807802,0
05/19/2000,16:00,1433.74,1433.74,1401.74,1406.95,853381,0
05/22/2000,16:00,1407.05,1410.55,1368.73,1400.72,867271,0
05/23/2000,16:00,1398.40,1404.04,1373.60,1373.85,865272,0
05/24/2000,16:00,1373.86,1401.75,1361.09,1399.05,1136636,0
05/25/2000,16:00,1401.00,1411.65,1373.93,1381.52,975193,0
05/26/2000,16:00,1382.75,1391.42,1369.75,1378.02,721278,0
05/30/2000,16:00,1382.65,1419.85,1382.65,1419.56,819222,0
05/31/2000,16:00,1420.01,1434.49,1415.50,1420.65,938466,0
06/01/2000,16:00,1420.60,1448.80,1420.60,1448.80,951579,0
06/02/2000,16:00,1448.81,1483.23,1448.81,1477.26,1161810,0
06/05/2000,16:00,1474.06,1477.28,1464.68,1467.63,833933,0
06/06/2000,16:00,1467.63,1471.36,1454.74,1457.84,938938,0
06/07/2000,16:00,1457.84,1474.64,1455.06,1471.36,840883,0
06/08/2000,16:00,1471.28,1475.65,1456.49,1461.68,845203,0
06/09/2000,16:00,1461.67,1472.67,1454.96,1456.95,784210,0
06/12/2000,16:00,1456.95,1462.85,1445.99,1446.00,754943,0
06/13/2000,16:00,1445.74,1470.42,1442.38,1469.44,901176,0
06/14/2000,16:00,1469.44,1483.62,1467.71,1470.54,925303,0
06/15/2000,16:00,1471.64,1482.04,1464.62,1478.60,991992,0
06/16/2000,16:00,1478.73,1480.77,1460.42,1464.48,1205625,0
06/19/2000,16:00,1464.46,1488.93,1459.05,1486.00,919431,0
06/20/2000,16:00,1486.00,1487.32,1470.18,1476.28,1013160,0
06/21/2000,16:00,1475.95,1482.19,1468.00,1479.13,999455,0
06/22/2000,16:00,1478.19,1478.19,1448.03,1452.18,1012891,0
06/23/2000,16:00,1452.78,1459.94,1438.31,1441.54,848920,0
06/26/2000,16:00,1443.65,1459.66,1443.65,1455.31,884291,0
06/27/2000,16:00,1455.31,1463.44,1450.55,1450.55,1025557,0
06/28/2000,16:00,1451.96,1467.60,1451.51,1454.82,1056170,0
06/29/2000,16:00,1451.71,1455.14,1434.63,1442.39,1105022,0
06/30/2000,16:00,1442.39,1454.68,1438.71,1454.60,1192433,0
07/03/2000,16:00,1454.27,1469.58,1450.85,1469.32,445570,0
07/05/2000,16:00,1469.54,1469.54,1442.45,1445.62,972034,0
07/06/2000,16:00,1446.23,1461.65,1439.56,1456.67,945426,0
07/07/2000,16:00,1457.48,1484.12,1457.48,1478.90,930831,0
07/10/2000,16:00,1478.90,1486.56,1474.76,1475.67,816666,0
07/11/2000,16:00,1475.62,1488.77,1470.48,1480.88,980351,0
07/12/2000,16:00,1485.26,1497.69,1485.26,1492.92,998438,0
07/13/2000,16:00,1492.92,1500.86,1489.65,1495.84,1025774,0
07/14/2000,16:00,1499.39,1509.89,1494.56,1509.51,922890,0
07/17/2000,16:00,1509.98,1517.32,1505.26,1510.50,888309,0
07/18/2000,16:00,1507.64,1507.64,1491.35,1493.74,902944,0
07/19/2000,16:00,1493.74,1495.63,1479.92,1481.96,891309,0
07/20/2000,16:00,1481.96,1501.92,1481.96,1495.57,1041539,0
07/21/2000,16:00,1495.57,1495.57,1477.91,1480.11,966827,0
07/24/2000,16:00,1480.82,1485.88,1463.80,1464.29,869916,0
07/25/2000,16:00,1464.29,1476.23,1464.29,1474.47,952659,0
07/26/2000,16:00,1472.08,1472.08,1452.43,1452.43,1174231,0
07/27/2000,16:00,1449.06,1464.91,1445.33,1449.62,1151295,0
07/28/2000,16:00,1449.62,1456.68,1413.89,1419.89,973495,0
07/31/2000,16:00,1419.89,1437.65,1418.71,1430.84,928803,0
08/01/2000,16:00,1430.83,1443.54,1428.96,1438.09,921389,0
08/02/2000,16:00,1438.31,1451.59,1433.49,1438.70,984144,0
08/03/2000,16:00,1438.70,1454.19,1425.43,1452.56,1049210,0
08/04/2000,16:00,1452.56,1462.93,1451.31,1462.93,941642,0
08/07/2000,16:00,1462.93,1480.80,1460.72,1479.32,850752,0
08/08/2000,16:00,1479.32,1484.40,1472.53,1482.81,973900,0
08/09/2000,16:00,1482.80,1490.37,1471.32,1472.87,1054636,0
08/10/2000,16:00,1472.87,1475.19,1459.85,1460.30,933979,0
08/11/2000,16:00,1460.25,1475.72,1453.06,1471.84,834374,0
08/14/2000,16:00,1471.84,1491.64,1468.56,1491.54,772486,0
08/15/2000,16:00,1491.56,1493.12,1482.74,1484.48,894336,0
08/16/2000,16:00,1484.43,1496.09,1475.74,1479.85,926775,0
08/17/2000,16:00,1479.85,1499.32,1479.85,1496.09,880630,0
08/18/2000,16:00,1496.07,1499.47,1488.99,1491.80,810222,0
08/21/2000,16:00,1491.72,1502.84,1491.13,1499.48,728973,0
08/22/2000,16:00,1499.48,1508.45,1497.42,1498.13,818916,0
08/23/2000,16:00,1498.13,1507.20,1489.52,1505.97,911735,0
08/24/2000,16:00,1505.97,1511.16,1501.25,1508.31,805681,0
08/25/2000,16:00,1508.31,1513.47,1505.09,1506.46,661701,0
08/28/2000,16:00,1506.45,1523.95,1506.45,1514.15,890289,0
08/29/2000,16:00,1514.09,1514.89,1505.48,1509.89,754022,0
08/30/2000,16:00,1509.84,1510.49,1500.09,1502.61,765547,0
08/31/2000,16:00,1502.59,1525.21,1502.59,1517.59,971306,0
09/01/2000,16:00,1517.68,1530.09,1515.53,1520.77,750049,0
09/05/2000,16:00,1520.77,1520.77,1503.75,1507.08,826869,0
09/06/2000,16:00,1507.08,1512.61,1492.12,1492.26,960130,0
09/07/2000,16:00,1492.25,1505.34,1492.25,1502.41,971650,0
09/08/2000,16:00,1502.51,1502.51,1489.88,1494.64,962608,0
09/11/2000,16:00,1494.50,1506.76,1483.01,1489.26,876363,0
09/12/2000,16:00,1489.26,1496.93,1479.67,1481.99,975139,0
09/13/2000,16:00,1479.82,1487.45,1473.61,1484.94,1065945,0
09/14/2000,16:00,1484.91,1494.16,1476.73,1480.87,1000559,0
09/15/2000,16:00,1480.24,1480.96,1460.22,1465.78,1151630,0
09/18/2000,16:00,1465.81,1467.77,1441.92,1444.51,941683,0
09/19/2000,16:00,1444.51,1461.16,1444.51,1459.90,1020133,0
09/20/2000,16:00,1459.90,1460.49,1430.95,1451.34,1100205,0
09/21/2000,16:00,1451.34,1452.77,1436.30,1449.05,1066542,0
09/22/2000,16:00,1427.16,1448.72,1421.08,1448.71,1167853,0
09/25/2000,16:00,1450.30,1457.42,1435.93,1439.03,972592,0
09/26/2000,16:00,1441.47,1448.04,1425.25,1427.34,1246700,0
09/27/2000,16:00,1430.45,1437.22,1419.44,1426.57,1165126,0
09/28/2000,16:00,1426.58,1461.69,1425.78,1458.25,1190558,0
09/29/2000,16:00,1456.98,1456.98,1436.29,1436.48,1127811,0
10/02/2000,16:00,1437.41,1445.60,1429.83,1436.22,998768,0
10/03/2000,16:00,1441.84,1454.82,1425.28,1426.18,1036410,0
10/04/2000,16:00,1426.46,1439.99,1416.31,1434.32,1165294,0
10/05/2000,16:00,1434.32,1444.17,1431.80,1436.21,1168200,0
10/06/2000,16:00,1437.30,1443.30,1397.06,1408.99,1118013,0
10/09/2000,16:00,1408.99,1409.69,1392.48,1402.03,699042,0
10/10/2000,16:00,1399.27,1408.83,1383.85,1385.94,1038177,0
10/11/2000,16:00,1379.74,1381.97,1349.67,1364.55,1362711,0
10/12/2000,16:00,1364.59,1374.93,1328.06,1329.64,1369594,0
10/13/2000,16:00,1329.83,1374.14,1326.81,1374.10,1227009,0
10/16/2000,16:00,1373.11,1379.48,1365.06,1374.62,993430,0
10/17/2000,16:00,1379.33,1380.99,1342.34,1349.97,1160594,0
10/18/2000,16:00,1349.97,1356.65,1305.79,1342.11,1430994,0
10/19/2000,16:00,1345.64,1389.93,1345.64,1388.78,1296244,0
10/20/2000,16:00,1388.76,1408.47,1382.19,1396.86,1141745,0
10/23/2000,16:00,1396.72,1406.96,1387.75,1395.78,1024513,0
10/24/2000,16:00,1395.78,1415.64,1388.13,1398.13,1148208,0
10/25/2000,16:00,1392.42,1393.29,1362.21,1364.90,1284059,0
10/26/2000,16:00,1364.90,1372.72,1337.77,1364.44,1279765,0
10/27/2000,16:00,1364.44,1384.57,1364.13,1379.56,1080806,0
10/30/2000,16:00,1364.44,1406.36,1364.13,1398.65,1164404,0
10/31/2000,16:00,1401.18,1432.22,1401.18,1429.39,1335375,0
11/01/2000,16:00,1425.25,1429.60,1410.45,1421.22,1156601,0
11/02/2000,16:00,1421.22,1433.27,1421.13,1428.32,1134797,0
11/03/2000,16:00,1428.32,1433.21,1420.92,1426.69,993260,0
11/06/2000,16:00,1428.32,1438.46,1420.92,1432.19,922635,0
11/07/2000,16:00,1430.86,1436.22,1423.26,1431.88,876738,0
11/08/2000,16:00,1431.87,1437.28,1408.78,1409.32,894724,0
11/09/2000,16:00,1408.65,1408.65,1369.68,1400.14,1106759,0
11/10/2000,16:00,1400.14,1400.14,1365.99,1365.99,947740,0
11/13/2000,16:00,1365.98,1365.98,1328.62,1351.26,1119326,0
